amount,merchant_category,customer_age,customer_location,device_type,previous_transactions,is_fraud,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio
89.32,fuel,32,FL,desktop,3,0,11,31,10,3,0,0,97.749972,-8.429972000000006,0.913759843186862
36.87,fashion,20,CA,tablet,0,0,0,28,6,1,0,1,97.749972,-60.879972,0.377186804951854
240.18,entertainment,61,IL,tablet,2,0,22,20,6,3,0,1,97.749972,142.430028,2.4570850776603286
343.46,entertainment,43,IL,tablet,2,0,1,15,12,6,1,1,97.749972,245.71002799999997,3.5136582595270895
74.87,electronics,57,FL,tablet,1,0,10,19,4,1,0,0,97.749972,-22.879971999999995,0.765933715398571
206.67,fuel,63,FL,mobile,4,0,20,19,4,4,0,0,97.749972,108.92002799999999,2.114271683737447
106.31,fuel,66,NY,tablet,2,0,13,12,11,5,1,0,97.749972,8.560028000000003,1.08757063288396
60.02,grocery,23,NY,tablet,3,0,2,4,8,6,1,1,97.749972,-37.729972,0.6140155148687356
96.01,electronics,66,FL,tablet,6,0,13,20,4,3,0,0,97.749972,-1.7399719999999945,0.982199759789192
0.7,fashion,55,IL,desktop,3,0,19,7,9,2,0,0,97.749972,-97.049972,0.007161127297702681
527.19,entertainment,36,IL,desktop,2,0,10,3,5,2,0,0,97.749972,429.44002800000004,5.393249571536967
93.42,grocery,46,TX,mobile,3,0,10,7,6,1,0,0,97.749972,-4.329971999999998,0.9557035887876921
90.04,fuel,21,FL,mobile,2,0,3,27,2,6,1,1,97.749972,-7.709971999999993,0.9211255741216421
3.98,fuel,43,FL,desktop,3,0,16,2,12,0,0,0,97.749972,-93.769972,0.04071612377836667
70.82,fuel,35,CA,desktop,1,0,9,5,11,6,1,0,97.749972,-26.929972000000006,0.724501478890434
73.08,grocery,24,FL,desktop,3,0,14,9,6,6,1,0,97.749972,-24.669972,0.7476216898801599
140.71,entertainment,62,CA,mobile,4,0,11,21,6,2,0,0,97.749972,42.96002800000001,1.4394888886567776
237.56,entertainment,53,NY,tablet,3,0,4,7,2,1,0,1,97.749972,139.810028,2.4302820012032127
52.95,grocery,61,NY,desktop,2,0,4,30,9,4,0,1,97.749972,-44.799972,0.5416881291619385
166.03,fashion,50,CA,tablet,3,0,3,10,3,3,0,1,97.749972,68.280028,1.6985170931965372
25.81,entertainment,19,TX,tablet,4,0,12,8,11,1,0,0,97.749972,-71.939972,0.2640409936481517
143.03,entertainment,45,TX,desktop,1,0,20,22,1,0,0,0,97.749972,45.280028,1.463222910557735
113.19,grocery,64,CA,desktop,4,0,10,25,8,3,0,0,97.749972,15.440027999999998,1.1579542840385235
81.03,entertainment,54,FL,desktop,4,0,19,12,3,6,1,0,97.749972,-16.719972,0.8289516356183546
97.11,fashion,51,CA,tablet,4,0,4,16,6,4,0,1,97.749972,-0.6399720000000002,0.9934529598284391
174.91,electronics,24,TX,desktop,3,0,0,22,9,6,1,1,97.749972,77.160028,1.7893611080588228
261.9,fashion,45,FL,desktop,3,0,3,10,2,4,0,1,97.749972,164.15002799999996,2.6792846275261883
241.65,grocery,20,NY,tablet,7,0,16,7,5,5,1,0,97.749972,143.90002800000002,2.4721234449855043
115.69,fashion,66,FL,desktop,2,0,21,19,6,2,0,0,97.749972,17.940027999999998,1.183529738673176
113.15,entertainment,25,CA,desktop,5,0,16,12,11,6,1,0,97.749972,15.400028000000006,1.1575450767643691
21.27,fashion,45,TX,desktop,5,0,8,6,2,6,1,0,97.749972,-76.479972,0.21759596803162287
88.03,entertainment,20,CA,desktop,2,0,17,29,5,6,1,0,97.749972,-9.719971999999999,0.9005629085953815
19.32,fuel,46,TX,mobile,5,0,11,11,2,4,0,0,97.749972,-78.42997199999999,0.197647113416594
228.33,electronics,29,IL,tablet,3,0,17,12,7,4,0,0,97.749972,130.58002800000003,2.335857422692076
49.19,fashion,27,FL,tablet,4,1,16,22,5,6,1,0,97.749972,-48.559972,0.5032226453914213
37.55,fashion,52,IL,desktop,6,0,19,20,8,5,1,0,97.749972,-60.199972,0.3841433286124795
207.76,entertainment,40,NY,tablet,4,0,14,24,9,1,0,0,97.749972,110.01002799999999,2.125422581958156
107.5,electronics,24,NY,desktop,4,0,15,10,7,6,1,0,97.749972,9.750028,1.0997445492900546
81.24,grocery,50,NY,tablet,3,0,1,31,1,2,0,1,97.749972,-16.509972000000005,0.8310999738076654
223.08,fuel,40,FL,mobile,0,0,19,15,12,3,0,0,97.749972,125.33002800000001,2.282148967959306
7.37,entertainment,43,CA,desktop,3,0,13,28,5,1,0,0,97.749972,-90.379972,0.07539644026295537
2.51,electronics,27,FL,desktop,2,1,19,13,11,6,1,0,97.749972,-95.239972,0.02567775645319104
69.09,fuel,65,FL,mobile,4,0,22,15,2,3,0,1,97.749972,-28.659971999999996,0.7068032642832547
76.91,fuel,20,FL,desktop,2,0,9,12,9,3,0,0,97.749972,-20.839972000000003,0.7868032863804474
8.18,fuel,29,TX,tablet,3,0,20,25,9,2,0,0,97.749972,-89.569972,0.08368288756458275
38.21,electronics,36,CA,tablet,6,0,22,29,12,4,0,1,97.749972,-59.539972,0.39089524863602776
27.69,fashion,46,NY,tablet,2,0,20,13,8,1,0,0,97.749972,-70.059972,0.28327373553341034
7.06,grocery,58,IL,tablet,1,0,23,26,6,0,0,1,97.749972,-90.689972,0.07222508388825846
73.7,electronics,20,TX,desktop,2,0,2,9,10,6,1,1,97.749972,-24.049971999999997,0.7539644026295537
38.45,grocery,40,FL,tablet,3,0,10,8,4,4,0,0,97.749972,-59.299972,0.3933504922809544
242.8,fuel,34,IL,desktop,2,0,18,19,4,1,0,0,97.749972,145.050028,2.4838881541174445
73.05,entertainment,30,TX,tablet,2,0,1,19,9,1,0,1,97.749972,-24.699972000000002,0.747314784424544
72.4,entertainment,42,IL,desktop,1,0,18,3,1,2,0,0,97.749972,-25.349971999999994,0.7406651662195345
4.56,fashion,22,FL,mobile,1,0,4,14,3,0,0,1,97.749972,-93.189972,0.04664962925360603
43.12,grocery,59,IL,tablet,0,0,9,4,3,5,1,0,97.749972,-54.629972,0.4411254415384851
200.04,entertainment,61,CA,mobile,4,0,13,13,5,0,0,0,97.749972,102.29002799999999,2.046445578046349
545.72,fuel,49,TX,mobile,2,0,8,30,4,1,0,0,97.749972,447.970028,5.58281484128901
19.11,grocery,19,IL,tablet,0,0,3,14,1,6,1,1,97.749972,-78.639972,0.19549877522728318
208.52,grocery,40,IL,mobile,3,0,21,1,3,4,0,0,97.749972,110.77002800000001,2.1331975201670903
309.15,grocery,49,IL,tablet,3,0,7,23,11,2,0,0,97.749972,211.40002799999996,3.1626607201211194
6.38,fuel,28,IL,desktop,3,0,13,2,7,5,1,0,97.749972,-91.369972,0.065268560227633
29.07,fashion,45,NY,desktop,1,0,21,3,11,3,0,0,97.749972,-68.67997199999999,0.29739138649173846
59.85,entertainment,24,CA,desktop,6,0,2,6,1,4,0,1,97.749972,-37.899972,0.6122763839535792
107.94,fashion,60,TX,desktop,4,0,6,23,4,5,1,0,97.749972,10.190027999999998,1.1042458293057533
397.35,fuel,46,IL,tablet,10,0,18,16,3,5,1,0,97.749972,299.600028,4.0649627596316575
95.99,fuel,69,FL,tablet,1,0,13,23,11,2,0,0,97.749972,-1.7599720000000048,0.9819951561521147
108.17,grocery,62,NY,desktop,7,0,12,12,11,5,1,0,97.749972,10.420028000000002,1.1065987711321414
77.8,entertainment,59,TX,mobile,7,0,23,8,1,5,1,1,97.749972,-19.949972000000002,0.7959081482303837
160.09,fashion,21,CA,desktop,3,0,10,12,9,0,0,0,97.749972,62.340028000000004,1.637749812984603
82.99,electronics,68,CA,desktop,0,0,6,21,7,6,1,0,97.749972,-14.759972000000005,0.8490027920519221
540.0,grocery,30,TX,mobile,0,0,0,21,6,1,0,1,97.749972,442.250028,5.5242982010849255
108.81,grocery,57,TX,tablet,3,0,20,17,1,2,0,0,97.749972,11.060028000000003,1.1131460875186125
85.32,electronics,40,TX,mobile,0,0,1,30,11,2,0,1,97.749972,-12.429972000000006,0.8728391157714182
33.76,fuel,60,TX,mobile,3,0,19,16,9,0,0,0,97.749972,-63.989972,0.34537093938634644
158.51,electronics,64,NY,mobile,4,0,23,6,8,1,0,1,97.749972,60.76002799999999,1.6215861256555026
125.9,entertainment,59,TX,tablet,4,0,12,28,12,3,0,0,97.749972,28.150028000000006,1.2879798954010966
33.45,electronics,65,IL,desktop,2,0,18,23,4,1,0,0,97.749972,-64.299972,0.34219958301164954
350.06,fashion,20,FL,mobile,2,0,5,2,3,2,0,1,97.749972,252.310028,3.5811774597625723
282.0,fuel,68,IL,desktop,2,0,1,14,9,2,0,1,97.749972,184.250028,2.8849112827887944
28.54,grocery,25,FL,mobile,1,0,17,10,8,2,0,0,97.749972,-69.209972,0.29196939010919215
94.26,fuel,20,TX,mobile,2,0,23,20,6,0,0,1,97.749972,-3.4899719999999945,0.9642969415449354
53.82,fashion,34,NY,mobile,5,0,22,18,3,0,0,1,97.749972,-43.929972,0.5505883873747975
199.46,electronics,31,CA,desktop,4,0,3,13,8,5,1,1,97.749972,101.71002800000001,2.0405120725711097
5.34,fuel,51,IL,mobile,3,0,23,28,9,5,1,1,97.749972,-92.409972,0.054629171099617596
41.04,electronics,46,CA,mobile,1,0,0,5,8,5,1,1,97.749972,-56.709972,0.4198466632824543
161.53,electronics,36,IL,tablet,3,0,4,5,5,3,0,1,97.749972,63.780028,1.6524812748541629
24.73,electronics,55,CA,desktop,2,0,14,20,1,4,0,0,97.749972,-73.019972,0.2529923972459819
26.49,grocery,35,CA,mobile,4,0,8,3,6,5,1,0,97.749972,-71.259972,0.27099751730877714
86.8,electronics,39,NY,mobile,4,0,8,26,1,4,0,0,97.749972,-10.949972000000002,0.8879797849151324
80.91,fashion,62,NY,desktop,1,0,19,18,12,2,0,0,97.749972,-16.839972000000003,0.8277240137958912
261.73,grocery,27,IL,desktop,2,0,3,13,8,5,1,1,97.749972,163.980028,2.6775454966110326
136.07,fashion,59,FL,desktop,3,0,22,22,8,1,0,1,97.749972,38.32002799999999,1.3920208448548625
27.7,fuel,66,FL,mobile,4,0,15,15,4,4,0,0,97.749972,-70.049972,0.28337603735194894
426.81,entertainment,68,TX,desktop,7,0,5,13,11,2,0,1,97.749972,329.060028,4.366343917046402
80.38,grocery,52,TX,tablet,7,0,11,27,6,3,0,0,97.749972,-17.369972000000004,0.822302017413345
138.61,entertainment,67,FL,desktop,3,0,16,16,11,3,0,0,97.749972,40.860028000000014,1.4180055067636697
140.62,entertainment,46,CA,mobile,5,0,21,15,4,0,0,0,97.749972,42.870028000000005,1.43856817228993
98.69,electronics,26,FL,desktop,2,0,1,20,5,5,1,1,97.749972,0.9400279999999981,1.0096166471575394
52.14,entertainment,61,TX,desktop,1,0,20,5,8,5,1,0,97.749972,-45.609972,0.5334016818603111
26.13,fuel,31,NY,mobile,1,0,19,9,1,0,0,0,97.749972,-71.619972,0.2673146518413872
12.25,fashion,33,TX,mobile,3,0,16,27,8,1,0,0,97.749972,-85.499972,0.1253197277097969
73.46,fuel,34,IL,tablet,3,0,19,26,1,3,0,0,97.749972,-24.289972000000006,0.751509158984627
67.97,fuel,25,TX,mobile,6,0,14,21,9,5,1,0,97.749972,-29.779972,0.6953454606069303
127.11,fashion,22,IL,tablet,2,1,11,24,1,2,0,0,97.749972,29.360028,1.3003584154442682
45.43,electronics,25,TX,mobile,2,0,15,16,8,2,0,0,97.749972,-52.319972,0.46475716162090397
272.43,fuel,50,NY,tablet,3,0,10,5,1,2,0,0,97.749972,174.680028,2.7870084424473447
10.06,electronics,28,FL,desktop,3,0,6,4,6,1,0,0,97.749972,-87.689972,0.1029156294498414
176.3,fashion,59,IL,desktop,2,0,23,13,4,2,0,1,97.749972,78.55002800000001,1.8035810608356897
13.15,fuel,24,TX,mobile,6,0,20,2,6,3,0,0,97.749972,-84.599972,0.13452689137827178
110.13,fashion,28,IL,mobile,2,0,22,29,2,3,0,1,97.749972,12.380027999999996,1.126649927565709
22.0,electronics,51,TX,desktop,6,0,19,30,11,5,1,0,97.749972,-75.749972,0.2250640007849414
71.11,fuel,59,NY,mobile,2,0,8,14,10,4,0,0,97.749972,-26.639972,0.7274682316280537
138.95,grocery,54,FL,mobile,2,0,6,17,6,5,1,0,97.749972,41.20002799999999,1.421483768593982
100.7,fashion,54,IL,desktop,0,0,20,4,6,1,0,0,97.749972,2.950028000000003,1.0301793126838
78.7,grocery,48,NY,desktop,1,0,20,18,10,2,0,0,97.749972,-19.049971999999997,0.8051153118988585
32.87,fuel,20,FL,desktop,3,0,16,30,7,1,0,0,97.749972,-64.87997200000001,0.33626607753641014
132.08,electronics,36,FL,desktop,2,0,14,3,12,1,0,0,97.749972,34.33002800000001,1.3512024192579575
47.84,grocery,40,TX,tablet,3,0,7,20,5,4,0,0,97.749972,-49.909971999999996,0.489411899888709
92.87,fashion,61,IL,tablet,4,0,3,27,2,0,0,1,97.749972,-4.879971999999995,0.9500769887680686
47.75,electronics,20,IL,mobile,1,0,3,12,3,1,0,1,97.749972,-49.999972,0.48849118352186144
37.93,fuel,27,TX,tablet,5,0,17,9,10,2,0,0,97.749972,-59.819972,0.3880307977169467
28.22,electronics,25,FL,mobile,1,0,4,13,5,5,1,1,97.749972,-69.529972,0.28869573191595665
143.7,fuel,21,TX,desktop,5,0,10,1,1,5,1,0,97.749972,45.95002799999999,1.4700771323998216
37.16,fuel,67,IL,tablet,3,0,3,3,10,3,0,1,97.749972,-60.589972,0.38015355768947373
114.02,electronics,21,TX,tablet,5,0,3,13,5,5,1,1,97.749972,16.270027999999996,1.1664453349772281
80.0,fuel,33,NY,mobile,4,0,20,14,5,5,1,0,97.749972,-17.749972,0.8184145483088778
89.22,fashion,53,FL,tablet,1,0,21,16,7,1,0,0,97.749972,-8.529972,0.912736825001476
138.94,fuel,38,IL,tablet,1,0,11,23,2,3,0,0,97.749972,41.190028,1.4213814667754436
225.15,electronics,34,TX,mobile,1,0,12,20,3,0,0,0,97.749972,127.400028,2.303325444396798
179.36,fashion,35,NY,tablet,2,0,8,7,4,6,1,0,97.749972,81.61002800000001,1.8348854173085043
181.47,entertainment,39,TX,mobile,10,0,13,23,7,5,1,0,97.749972,83.720028,1.8564711010201507
7.12,entertainment,62,TX,tablet,4,0,5,15,6,5,1,1,97.749972,-90.629972,0.07283889479949013
42.25,electronics,36,IL,desktop,6,0,20,14,4,4,0,0,97.749972,-55.499972,0.4322251833256261
162.48,fashion,64,FL,tablet,6,0,13,14,7,6,1,0,97.749972,64.73002799999999,1.6621999476153309
325.5,entertainment,55,NY,desktop,1,0,15,3,6,5,1,0,97.749972,227.750028,3.3299241934317467
100.81,entertainment,38,IL,mobile,4,0,23,16,6,3,0,1,97.749972,3.0600280000000026,1.0313046326877247
14.89,fuel,53,NY,desktop,4,0,18,6,4,3,0,0,97.749972,-82.859972,0.1523274078039899
397.27,grocery,69,NY,tablet,2,0,6,5,8,0,0,0,97.749972,299.52002799999997,4.064144345083348
8.52,grocery,41,CA,desktop,4,0,22,16,5,3,0,1,97.749972,-89.229972,0.08716114939489548
86.7,fashion,25,NY,tablet,5,0,16,3,8,3,0,0,97.749972,-11.049971999999997,0.8869567667297463
286.31,fashion,56,IL,tablet,3,0,6,10,6,4,0,0,97.749972,188.560028,2.929003366578935
89.37,electronics,36,NY,desktop,2,0,6,29,9,6,1,0,97.749972,-8.379971999999995,0.9142713522795551
78.02,fuel,64,CA,tablet,0,0,4,21,7,4,0,1,97.749972,-19.729972000000004,0.798158788238233
95.92,entertainment,34,IL,desktop,7,0,2,28,6,2,0,1,97.749972,-1.829971999999998,0.9812790434223445
135.58,fuel,59,FL,desktop,3,0,4,1,8,1,0,1,97.749972,37.83002800000001,1.3870080557464708
131.79,grocery,21,NY,tablet,2,0,19,3,12,6,1,0,97.749972,34.04002799999999,1.3482356665203374
596.11,electronics,22,TX,tablet,1,0,12,9,2,3,0,0,97.749972,498.360028,6.098313704905064
133.16,entertainment,34,FL,tablet,3,0,13,5,10,3,0,0,97.749972,35.410028,1.362251015660127
110.61,electronics,67,CA,desktop,2,0,3,2,2,4,0,1,97.749972,12.860028,1.1315604148555622
64.33,grocery,69,FL,desktop,3,0,3,21,9,5,1,1,97.749972,-33.419972,0.6581075986588764
175.36,electronics,37,CA,mobile,3,0,16,6,7,5,1,0,97.749972,77.61002800000001,1.7939646898930603
96.39,fashion,33,NY,desktop,2,0,3,3,1,2,0,1,97.749972,-1.359971999999999,0.9860872288936592
89.37,fashion,59,FL,tablet,5,0,20,1,7,0,0,0,97.749972,-8.379971999999995,0.9142713522795551
45.45,fuel,20,FL,tablet,2,0,4,15,11,1,0,1,97.749972,-52.299972,0.4649617652579812
90.7,fashion,37,CA,tablet,3,0,9,19,8,0,0,0,97.749972,-7.049971999999997,0.9278774941451903
87.65,grocery,28,TX,mobile,4,0,5,4,10,2,0,1,97.749972,-10.099971999999994,0.8966754394909143
98.31,electronics,54,NY,desktop,2,0,2,9,2,2,0,1,97.749972,0.5600280000000026,1.0057291780530722
90.73,grocery,31,TX,tablet,4,0,7,10,3,4,0,0,97.749972,-7.019971999999996,0.9281843996008061
62.36,entertainment,42,FL,desktop,2,0,13,2,6,3,0,0,97.749972,-35.389972,0.6379541404067702
19.64,fuel,45,CA,mobile,3,0,15,3,5,4,0,0,97.749972,-78.109972,0.20092077160982952
2.62,fuel,56,IL,mobile,4,0,2,29,6,2,0,1,97.749972,-95.129972,0.02680307645711575
325.84,entertainment,22,CA,mobile,5,0,4,7,3,0,0,1,97.749972,228.09002799999996,3.333402455262059
195.15,fuel,32,NY,tablet,3,0,4,26,7,4,0,1,97.749972,97.400028,1.9964199887809688
337.65,fuel,46,NY,mobile,4,0,0,12,6,6,1,1,97.749972,239.90002799999996,3.4542209029561572
102.88,grocery,53,CA,tablet,4,0,17,6,7,3,0,0,97.749972,5.130027999999996,1.0524811091252169
61.68,grocery,65,CA,mobile,3,0,15,26,6,6,1,0,97.749972,-36.069972,0.6309976167461447
39.26,electronics,65,IL,mobile,3,0,11,24,8,5,1,0,97.749972,-58.489972,0.4016369395825818
8.76,electronics,62,CA,tablet,5,0,13,12,4,1,0,0,97.749972,-88.989972,0.08961639303982212
131.79,fuel,29,CA,desktop,1,0,9,9,12,5,1,0,97.749972,34.04002799999999,1.3482356665203374
40.07,entertainment,55,IL,mobile,3,0,22,1,11,2,0,1,97.749972,-57.679972,0.4099233868842092
219.29,fashion,19,TX,tablet,4,0,21,29,1,6,1,0,97.749972,121.54002799999999,2.2433765787331725
76.02,entertainment,54,IL,desktop,3,0,16,2,7,6,1,0,97.749972,-21.729972000000004,0.7776984245305111
76.64,fuel,67,FL,tablet,2,0,14,19,4,1,0,0,97.749972,-21.109972,0.784041137279905
156.31,grocery,34,TX,tablet,4,0,23,26,6,6,1,1,97.749972,58.560028,1.5990797255770086
242.84,entertainment,51,CA,desktop,5,0,10,29,11,2,0,0,97.749972,145.09002800000002,2.4842973613915986
167.52,electronics,29,IL,mobile,4,0,16,11,3,4,0,0,97.749972,69.77002800000001,1.7137600641587902
42.15,electronics,21,TX,desktop,3,0,14,15,7,5,1,0,97.749972,-55.599972,0.43120216514024
13.31,fashion,22,IL,mobile,1,0,9,5,4,2,0,0,97.749972,-84.439972,0.13616372047488956
292.02,fashion,43,IL,desktop,5,0,8,3,12,6,1,0,97.749972,194.27002799999997,2.9874177049644812
139.1,fashion,52,NY,tablet,2,0,10,31,7,0,0,0,97.749972,41.350027999999995,1.4230182958720612
16.83,fuel,68,NY,tablet,4,0,11,4,4,3,0,0,97.749972,-80.919972,0.17217396060048015
123.46,fashion,35,NY,desktop,4,0,14,31,7,0,0,0,97.749972,25.710027999999994,1.2630182516776756
24.55,fuel,43,NY,tablet,0,0,10,17,7,6,1,0,97.749972,-73.199972,0.2511509645122869
37.05,fuel,28,CA,mobile,4,0,3,27,8,6,1,1,97.749972,-60.699972,0.379028237685549
138.09,grocery,40,CA,mobile,4,0,5,4,6,1,0,1,97.749972,40.340028000000004,1.4126858121996617
64.57,grocery,33,TX,desktop,1,0,12,17,5,4,0,0,97.749972,-33.17997200000001,0.6605628423038029
30.87,electronics,23,CA,mobile,0,0,12,9,9,4,0,0,97.749972,-66.879972,0.3158057138286882
44.56,electronics,28,NY,mobile,3,0,16,6,11,2,0,0,97.749972,-53.189972,0.45585690340804497
386.82,grocery,41,TX,mobile,1,0,6,8,12,4,0,0,97.749972,289.070028,3.957238944710501
33.87,electronics,68,TX,mobile,3,0,18,2,9,5,1,0,97.749972,-63.879972,0.3464962593902711
1.86,fashion,20,TX,tablet,5,0,14,25,2,6,1,0,97.749972,-95.889972,0.01902813824818141
36.31,electronics,39,FL,tablet,0,0,17,25,8,4,0,0,97.749972,-61.439972,0.3714579031136919
71.12,electronics,33,FL,desktop,2,0,15,8,4,5,1,0,97.749972,-26.629971999999995,0.7275705334465924
122.1,fashion,21,NY,tablet,2,0,12,22,6,2,0,0,97.749972,24.350027999999995,1.2491052043564248
117.74,fashion,21,CA,desktop,1,0,1,1,9,3,0,1,97.749972,19.990027999999995,1.204501611473591
174.76,fashion,37,NY,tablet,1,0,13,26,6,2,0,0,97.749972,77.01002799999999,1.7878265807807434
214.06,electronics,19,NY,mobile,3,0,5,13,8,5,1,1,97.749972,116.310028,2.18987272763748
7.37,fashion,26,FL,desktop,3,0,17,1,2,3,0,0,97.749972,-90.379972,0.07539644026295537
169.64,grocery,59,CA,mobile,2,0,5,24,3,3,0,1,97.749972,71.89002799999999,1.7354480496889753
183.26,fuel,55,CA,desktop,4,0,8,21,2,2,0,0,97.749972,85.51002799999999,1.8747831265385617
48.79,entertainment,27,FL,mobile,7,0,18,23,4,1,0,0,97.749972,-48.959972,0.49913057264987687
30.51,fashion,54,FL,mobile,4,0,11,8,4,4,0,0,97.749972,-67.239972,0.3121228483612983
98.17,entertainment,50,TX,mobile,3,0,7,15,3,1,0,0,97.749972,0.42002800000000207,1.0042969525935317
275.22,electronics,52,IL,mobile,1,0,20,9,11,5,1,0,97.749972,177.470028,2.8155506498196172
71.76,fuel,68,CA,tablet,0,0,22,22,5,0,0,1,97.749972,-25.989971999999995,0.7341178498330635
4.68,electronics,21,CA,desktop,2,0,5,30,12,5,1,1,97.749972,-93.069972,0.04787725107606935
12.45,fuel,26,FL,desktop,4,0,9,4,10,2,0,0,97.749972,-85.299972,0.1273657640805691
106.36,fashion,58,FL,tablet,0,0,5,20,11,0,0,1,97.749972,8.610028,1.088082141976653
296.53,entertainment,26,FL,desktop,1,0,12,1,9,4,0,0,97.749972,198.78002799999996,3.033555825125394
18.28,electronics,59,CA,desktop,4,0,4,21,6,1,0,1,97.749972,-79.469972,0.1870077242885786
45.86,entertainment,56,NY,tablet,3,0,19,16,5,3,0,0,97.749972,-51.889972,0.4691561398180642
176.35,electronics,25,TX,desktop,1,0,12,21,2,2,0,0,97.749972,78.600028,1.8040925699283825
57.83,entertainment,65,CA,mobile,3,0,17,26,4,1,0,0,97.749972,-39.919972,0.59161141660878
123.87,entertainment,55,NY,tablet,6,0,23,23,1,1,0,1,97.749972,26.120028000000005,1.2672126262377588
312.4,entertainment,33,TX,tablet,3,0,11,17,5,1,0,0,97.749972,214.65002799999996,3.1959088111461678
64.28,grocery,52,TX,mobile,4,0,4,6,9,4,0,1,97.749972,-33.469972,0.6575960895661833
125.42,electronics,29,TX,mobile,3,0,4,27,11,0,0,1,97.749972,27.670028000000002,1.2830694081112433
10.47,grocery,47,TX,desktop,6,0,13,21,7,3,0,0,97.749972,-87.279972,0.10711000400992439
197.94,fashion,46,TX,desktop,4,0,11,21,2,1,0,0,97.749972,100.190028,2.024962196153241
63.12,fuel,64,IL,tablet,6,0,15,2,6,3,0,0,97.749972,-34.629972,0.6457290786157046
92.24,electronics,37,CA,desktop,4,0,14,5,2,5,1,0,97.749972,-5.509972000000005,0.9436319742001361
41.97,fuel,42,FL,desktop,1,0,7,3,12,1,0,0,97.749972,-55.779972,0.429360732406545
27.53,fuel,30,IL,tablet,6,0,16,5,8,0,0,0,97.749972,-70.219972,0.28163690643679257
61.79,electronics,52,TX,mobile,9,0,0,3,10,3,0,1,97.749972,-35.959972,0.6321229367500695
11.09,fuel,49,IL,tablet,7,0,4,30,5,0,0,1,97.749972,-86.659972,0.11345271675931819
42.46,electronics,40,CA,mobile,4,0,9,7,8,2,0,0,97.749972,-55.289972,0.4343735215149369
70.34,fuel,49,CA,mobile,4,0,20,19,9,3,0,0,97.749972,-27.409971999999996,0.7195909916005808
109.6,electronics,47,CA,mobile,2,0,14,3,11,6,1,0,97.749972,11.850027999999995,1.1212279311831626
135.6,grocery,23,FL,mobile,4,0,15,14,3,0,0,0,97.749972,37.850027999999995,1.3872126593835479
57.5,fashion,35,CA,mobile,1,0,12,23,2,3,0,0,97.749972,-40.249972,0.5882354565970059
43.45,fuel,28,FL,tablet,4,0,4,10,5,2,0,1,97.749972,-54.299972,0.4445014015502593
184.87,fuel,27,TX,mobile,1,0,0,4,1,1,0,1,97.749972,87.120028,1.8912537193232781
122.03,grocery,24,NY,mobile,2,0,20,30,5,0,0,0,97.749972,24.280028,1.2483890916266545
98.14,electronics,36,TX,mobile,3,0,13,4,2,6,1,0,97.749972,0.39002800000000093,1.003990047137916
160.14,electronics,30,NY,mobile,1,0,20,2,2,4,0,0,97.749972,62.39002799999999,1.6382613220772961
193.61,fashion,44,CA,mobile,2,0,2,19,9,1,0,1,97.749972,95.86002800000001,1.980665508726023
3.16,fashion,41,TX,mobile,3,0,9,2,11,2,0,0,97.749972,-94.589972,0.032327374658200674
20.04,fuel,18,IL,mobile,8,0,11,24,8,3,0,0,97.749972,-77.709972,0.20501284435137387
140.63,entertainment,61,CA,desktop,1,0,18,17,5,4,0,0,97.749972,42.880027999999996,1.4386704741084686
27.76,fuel,53,NY,mobile,2,0,20,17,2,3,0,0,97.749972,-69.989972,0.28398984826318063
118.06,fashion,51,IL,mobile,4,0,23,17,5,4,0,1,97.749972,20.310028000000003,1.2077752696668265
1.38,fuel,69,CA,desktop,2,0,19,19,9,1,0,0,97.749972,-96.369972,0.014117650958328141
61.89,fuel,28,NY,mobile,4,0,22,16,7,1,0,1,97.749972,-35.859972,0.6331459549354556
98.56,grocery,61,TX,mobile,11,0,7,5,4,2,0,0,97.749972,0.8100280000000026,1.0082867235165376
11.19,fashion,63,NY,tablet,5,0,7,21,11,3,0,0,97.749972,-86.559972,0.11447573494470428
0.31,electronics,59,NY,tablet,3,0,19,25,9,6,1,0,97.749972,-97.439972,0.0031713563746969017
349.28,fashion,65,IL,mobile,4,0,2,27,6,3,0,1,97.749972,251.53002799999996,3.5731979179165605
86.74,grocery,43,NY,mobile,1,0,4,25,1,3,0,1,97.749972,-11.009972000000005,0.8873659740039007
69.93,fashion,48,TX,mobile,0,0,10,5,2,6,1,0,97.749972,-27.819971999999993,0.7153966170404978
33.6,electronics,25,NY,mobile,3,0,4,29,8,1,0,1,97.749972,-64.14997199999999,0.3437341102897287
27.9,fashion,66,IL,tablet,4,0,18,8,2,1,0,0,97.749972,-69.84997200000001,0.2854220737227211
260.63,grocery,28,NY,tablet,1,0,12,6,9,1,0,0,97.749972,162.88002799999998,2.6662922965717852
16.71,grocery,29,CA,mobile,3,0,16,1,11,2,0,0,97.749972,-81.039972,0.17094633877801688
32.82,fashion,48,IL,mobile,2,0,16,3,9,1,0,0,97.749972,-64.92997199999999,0.33575456844371715
32.85,grocery,25,FL,mobile,5,0,1,23,7,6,1,1,97.749972,-64.89997199999999,0.33606147389933294
28.55,fashion,49,CA,desktop,4,0,17,14,12,5,1,0,97.749972,-69.199972,0.2920716919277308
28.63,fashion,40,FL,desktop,0,0,21,5,2,0,0,0,97.749972,-69.119972,0.29289010647603964
